subjid,sessid,trialid,trialnum,stage,rewmag,delay,choice,points,smag,sdelay,short_delay,long_delay,treat_ind
23,1005,61503,65,4,5,30,0,437,4,0,0,0.5,S
23,1005,61505,66,4,5,30,0,441,4,0,0,0.5,S
23,1005,61507,67,5,10,30,1,451,4,0,0,0.5,S
23,1005,61509,68,5,10,30,1,461,4,0,0,0.5,S
23,1005,61511,69,5,10,14,1,471,4,0,0,0.233333,S
23,1005,61513,70,5,10,6.5,1,481,4,0,0,0.108333,S
23,1005,61515,71,5,10,64,1,491,4,0,0,1.06667,S
23,1005,61517,72,5,10,14,1,501,4,0,0,0.233333,S
23,1005,61519,73,5,10,30,1,511,4,0,0,0.5,S
23,1005,61521,74,5,10,64,1,521,4,0,0,1.06667,S
23,1005,61523,75,5,10,64,1,531,4,0,0,1.06667,S
23,1005,61525,76,5,10,14,1,541,4,0,0,0.233333,S
23,1005,61527,77,5,10,64,1,551,4,0,0,1.06667,S
23,1005,61529,78,5,10,3,1,561,4,0,0,0.05,S
23,1005,61531,79,5,10,3,1,571,4,0,0,0.05,S
23,1005,61533,80,5,10,14,1,581,4,0,0,0.233333,S
24,1011,61699,1,1,5,3,1,5,4,0,0,0.05,S
24,1011,61701,2,1,5,14,1,10,4,0,0,0.233333,S
24,1011,61703,3,1,5,14,1,15,4,0,0,0.233333,S
24,1011,61705,4,1,5,3,1,20,4,0,0,0.05,S
24,1011,61707,5,1,5,3,1,25,4,0,0,0.05,S
24,1011,61709,6,1,5,14,1,30,4,0,0,0.233333,S
24,1011,61711,7,1,5,64,0,34,4,0,0,1.06667,S
24,1011,61713,8,1,5,30,0,38,4,0,0,0.5,S
24,1011,61715,9,1,5,14,1,43,4,0,0,0.233333,S
24,1011,61717,10,1,5,3,1,48,4,0,0,0.05,S
24,1011,61719,11,1,5,30,0,52,4,0,0,0.5,S
24,1011,61721,12,2,2,64,0,56,4,0,0,1.06667,S
24,1011,61723,13,3,10,14,1,66,4,0,0,0.233333,S
24,1011,61725,14,3,10,14,1,76,4,0,0,0.233333,S
24,1011,61727,15,3,10,14,1,86,4,0,0,0.233333,S
24,1011,61729,16,3,10,3,1,96,4,0,0,0.05,S
24,1011,61731,17,3,10,3,1,106,4,0,0,0.05,S
24,1011,61733,18,3,10,6.5,1,116,4,0,0,0.108333,S
24,1011,61735,19,3,10,6.5,1,126,4,0,0,0.108333,S
24,1011,61737,20,3,10,6.5,NaN,126,4,0,0,0.108333,S
24,1011,61739,21,3,10,6.5,1,136,4,0,0,0.108333,S
24,1011,61741,22,3,10,6.5,1,146,4,0,0,0.108333,S
24,1011,61743,23,3,10,6.5,1,156,4,0,0,0.108333,S
24,1011,61745,24,3,10,14,1,166,4,0,0,0.233333,S
24,1011,61747,25,3,10,64,0,170,4,0,0,1.06667,S
24,1011,61749,26,3,10,6.5,1,180,4,0,0,0.108333,S
24,1011,61751,27,4,8,64,0,184,4,0,0,1.06667,S
24,1011,61753,28,4,8,6.5,1,192,4,0,0,0.108333,S
24,1011,61755,29,4,8,14,1,200,4,0,0,0.233333,S
24,1011,61757,30,4,8,3,1,208,4,0,0,0.05,S
24,1011,61759,31,4,8,6.5,1,216,4,0,0,0.108333,S
24,1011,61761,32,4,8,3,1,224,4,0,0,0.05,S
24,1011,61763,33,4,8,30,0,228,4,0,0,0.5,S
24,1011,61765,34,4,8,30,0,232,4,0,0,0.5,S
24,1011,61767,35,4,8,64,0,236,4,0,0,1.06667,S
24,1011,61769,36,4,8,3,1,244,4,0,0,0.05,S
24,1011,61771,37,4,8,14,1,252,4,0,0,0.233333,S
24,1011,61773,38,4,8,64,0,256,4,0,0,1.06667,S
24,1011,61775,39,4,8,64,0,260,4,0,0,1.06667,S
24,1011,61777,40,4,8,64,0,264,4,0,0,1.06667,S
24,1011,61779,41,5,1,64,0,268,4,0,0,1.06667,S
24,1015,61863,42,1,5,64,0,272,4,0,0,1.06667,S
24,1015,61865,43,1,5,64,0,276,4,0,0,1.06667,S
24,1015,61867,44,1,5,6.5,1,281,4,0,0,0.108333,S
24,1015,61869,45,1,5,64,0,285,4,0,0,1.06667,S
24,1015,61871,46,1,5,6.5,1,290,4,0,0,0.108333,S
24,1015,61873,47,1,5,64,0,294,4,0,0,1.06667,S
24,1015,61875,48,1,5,14,0,298,4,0,0,0.233333,S
24,1015,61877,49,1,5,3,1,303,4,0,0,0.05,S
24,1015,61879,50,1,5,3,1,308,4,0,0,0.05,S
24,1015,61881,51,1,5,14,0,312,4,0,0,0.233333,S
24,1015,61883,52,1,5,3,1,317,4,0,0,0.05,S
24,1015,61885,53,1,5,6.5,1,322,4,0,0,0.108333,S
24,1015,61887,54,1,5,64,0,326,4,0,0,1.06667,S
24,1015,61889,55,1,5,6.5,1,331,4,0,0,0.108333,S
24,1015,61891,56,2,2,3,0,335,4,0,0,0.05,S
24,1015,61893,57,3,1,64,0,339,4,0,0,1.06667,S
24,1015,61895,58,3,1,30,0,343,4,0,0,0.5,S
24,1015,61897,59,4,8,6.5,1,351,4,0,0,0.108333,S
24,1015,61899,60,4,8,6.5,1,359,4,0,0,0.108333,S
24,1015,61901,61,4,8,3,1,367,4,0,0,0.05,S
24,1015,61903,62,4,8,6.5,1,375,4,0,0,0.108333,S
24,1015,61905,63,4,8,30,0,379,4,0,0,0.5,S
24,1015,61907,64,4,8,14,1,387,4,0,0,0.233333,S
24,1015,61909,65,4,8,6.5,1,395,4,0,0,0.108333,S
24,1015,61911,66,4,8,3,1,403,4,0,0,0.05,S
24,1015,61913,67,4,8,6.5,1,411,4,0,0,0.108333,S
24,1015,61915,68,4,8,64,0,415,4,0,0,1.06667,S
24,1015,61917,69,4,8,30,0,419,4,0,0,0.5,S
24,1015,61919,70,5,10,30,1,429,4,0,0,0.5,S
24,1015,61921,71,5,10,30,0,433,4,0,0,0.5,S
24,1015,61923,72,5,10,30,0,437,4,0,0,0.5,S
24,1015,61925,73,5,10,6.5,1,447,4,0,0,0.108333,S
24,1015,61927,74,5,10,14,1,457,4,0,0,0.233333,S
24,1015,61929,75,5,10,14,1,467,4,0,0,0.233333,S
24,1015,61931,76,5,10,6.5,1,477,4,0,0,0.108333,S
24,1015,61933,77,5,10,3,1,487,4,0,0,0.05,S
24,1015,61935,78,5,10,30,0,491,4,0,0,0.5,S
24,1015,61937,79,5,10,6.5,1,501,4,0,0,0.108333,S
24,1015,61939,80,5,10,6.5,1,511,4,0,0,0.108333,S
24,1015,61941,81,5,10,3,1,521,4,0,0,0.05,S
24,1015,61943,82,5,10,30,0,525,4,0,0,0.5,S
24,1203,69791,1,1,8,14,1,8,4,0,0,0.233333,S
24,1203,69793,2,1,8,64,0,12,4,0,0,1.06667,S
24,1203,69795,3,1,8,30,0,16,4,0,0,0.5,S
24,1203,69797,4,1,8,64,0,20,4,0,0,1.06667,S
24,1203,69799,5,1,8,30,0,24,4,0,0,0.5,S
24,1203,69801,6,1,8,30,0,28,4,0,0,0.5,S
24,1203,69803,7,1,8,3,1,36,4,0,0,0.05,S
24,1203,69805,8,1,8,14,1,44,4,0,0,0.233333,S
24,1203,69807,9,1,8,3,1,52,4,0,0,0.05,S
24,1203,69809,10,1,8,30,0,56,4,0,0,0.5,S
24,1203,69811,11,1,8,64,0,60,4,0,0,1.06667,S
24,1203,69813,12,1,8,14,1,68,4,0,0,0.233333,S
24,1203,69815,13,1,8,64,0,72,4,0,0,1.06667,S
24,1203,69817,14,1,8,14,1,80,4,0,0,0.233333,S
24,1203,69819,15,2,2,14,0,84,4,0,0,0.233333,S
24,1203,69821,16,3,1,64,0,88,4,0,0,1.06667,S
24,1203,69823,17,4,10,64,0,92,4,0,0,1.06667,S
24,1203,69825,18,4,10,64,0,96,4,0,0,1.06667,S
24,1203,69827,19,4,10,6.5,1,106,4,0,0,0.108333,S
24,1203,69829,20,4,10,30,0,110,4,0,0,0.5,S
24,1203,69831,21,4,10,64,0,114,4,0,0,1.06667,S
24,1203,69833,22,4,10,30,0,118,4,0,0,0.5,S
24,1203,69835,23,4,10,30,0,122,4,0,0,0.5,S
24,1203,69837,24,4,10,6.5,1,132,4,0,0,0.108333,S
24,1203,69839,25,4,10,14,1,142,4,0,0,0.233333,S
24,1203,69841,26,4,10,30,0,146,4,0,0,0.5,S
24,1203,69843,27,4,10,3,1,156,4,0,0,0.05,S
24,1203,69845,28,5,5,64,0,160,4,0,0,1.06667,S
24,1203,69847,29,5,5,6.5,1,165,4,0,0,0.108333,S
24,1203,69849,30,5,5,30,0,169,4,0,0,0.5,S
24,1203,69851,31,5,5,6.5,1,174,4,0,0,0.108333,S
24,1203,69853,32,5,5,3,1,179,4,0,0,0.05,S
24,1203,69855,33,5,5,64,0,183,4,0,0,1.06667,S
24,1203,69857,34,5,5,6.5,1,188,4,0,0,0.108333,S
24,1203,69859,35,5,5,64,0,192,4,0,0,1.06667,S
24,1203,69861,36,5,5,64,0,196,4,0,0,1.06667,S
24,1203,69863,37,5,5,30,0,200,4,0,0,0.5,S
24,1203,69865,38,5,5,3,1,205,4,0,0,0.05,S
24,1203,69867,39,5,5,6.5,1,210,4,0,0,0.108333,S
24,1203,69869,40,5,5,6.5,1,215,4,0,0,0.108333,S
24,1207,69951,41,1,5,30,0,219,4,0,0,0.5,S
24,1207,69953,42,1,5,3,1,224,4,0,0,0.05,S
24,1207,69955,43,1,5,64,0,228,4,0,0,1.06667,S
24,1207,69957,44,1,5,64,0,232,4,0,0,1.06667,S
24,1207,69959,45,1,5,64,0,236,4,0,0,1.06667,S
24,1207,69961,46,1,5,30,0,240,4,0,0,0.5,S
24,1207,69963,47,1,5,3,1,245,4,0,0,0.05,S
24,1207,69965,48,1,5,64,0,249,4,0,0,1.06667,S
24,1207,69967,49,1,5,30,0,253,4,0,0,0.5,S
24,1207,69969,50,1,5,3,1,258,4,0,0,0.05,S
24,1207,69971,51,1,5,3,1,263,4,0,0,0.05,S
24,1207,69973,52,1,5,3,1,268,4,0,0,0.05,S
24,1207,69975,53,1,5,64,0,272,4,0,0,1.06667,S
24,1207,69977,54,2,2,30,0,276,4,0,0,0.5,S
24,1207,69979,55,3,1,14,0,280,4,0,0,0.233333,S
24,1207,69981,56,4,10,3,1,290,4,0,0,0.05,S
24,1207,69983,57,4,10,14,1,300,4,0,0,0.233333,S
24,1207,69985,58,4,10,14,1,310,4,0,0,0.233333,S
24,1207,69987,59,4,10,14,1,320,4,0,0,0.233333,S
24,1207,69989,60,4,10,6.5,1,330,4,0,0,0.108333,S
24,1207,69991,61,4,10,14,1,340,4,0,0,0.233333,S
24,1207,69993,62,4,10,6.5,1,350,4,0,0,0.108333,S
24,1207,69995,63,4,10,6.5,1,360,4,0,0,0.108333,S
24,1207,69997,64,4,10,14,1,370,4,0,0,0.233333,S
24,1207,69999,65,4,10,14,1,380,4,0,0,0.233333,S
24,1207,70001,66,4,10,3,1,390,4,0,0,0.05,S
24,1207,70003,67,4,10,6.5,1,400,4,0,0,0.108333,S
24,1207,70005,68,4,10,14,1,410,4,0,0,0.233333,S
24,1207,70007,69,4,10,6.5,1,420,4,0,0,0.108333,S
24,1207,70009,70,5,8,30,1,428,4,0,0,0.5,S
24,1207,70011,71,5,8,64,0,432,4,0,0,1.06667,S
24,1207,70013,72,5,8,3,1,440,4,0,0,0.05,S
24,1207,70015,73,5,8,64,0,444,4,0,0,1.06667,S
24,1207,70017,74,5,8,64,0,448,4,0,0,1.06667,S
24,1207,70019,75,5,8,3,1,456,4,0,0,0.05,S
24,1207,70021,76,5,8,64,0,460,4,0,0,1.06667,S
24,1207,70023,77,5,8,14,1,468,4,0,0,0.233333,S
24,1207,70025,78,5,8,14,1,476,4,0,0,0.233333,S
24,1207,70027,79,5,8,30,0,480,4,0,0,0.5,S
24,1207,70029,80,5,8,14,1,488,4,0,0,0.233333,S
25,809,52577,1,1,2,30,0,4,4,0,0,0.5,S
25,809,52579,2,2,1,64,0,8,4,0,0,1.06667,S
25,809,52581,3,3,8,3,1,16,4,0,0,0.05,S
25,809,52583,4,3,8,14,1,24,4,0,0,0.233333,S
25,809,52585,5,3,8,3,1,32,4,0,0,0.05,S
25,809,52587,6,3,8,30,1,40,4,0,0,0.5,S
25,809,52589,7,3,8,30,1,48,4,0,0,0.5,S
25,809,52591,8,3,8,64,1,56,4,0,0,1.06667,S
25,809,52593,9,3,8,30,1,64,4,0,0,0.5,S
25,809,52595,10,3,8,6.5,1,72,4,0,0,0.108333,S
25,809,52597,11,3,8,30,1,80,4,0,0,0.5,S
25,809,52599,12,3,8,3,1,88,4,0,0,0.05,S
25,809,52601,13,3,8,30,1,96,4,0,0,0.5,S
25,809,52603,14,3,8,3,1,104,4,0,0,0.05,S
25,809,52605,15,3,8,14,1,112,4,0,0,0.233333,S
25,809,52607,16,4,10,6.5,1,122,4,0,0,0.108333,S
25,809,52609,17,4,10,30,1,132,4,0,0,0.5,S
25,809,52611,18,4,10,30,1,142,4,0,0,0.5,S
25,809,52613,19,4,10,14,1,152,4,0,0,0.233333,S
25,809,52615,20,4,10,6.5,1,162,4,0,0,0.108333,S
25,809,52617,21,4,10,14,1,172,4,0,0,0.233333,S
25,809,52619,22,4,10,64,1,182,4,0,0,1.06667,S
25,809,52621,23,4,10,14,1,192,4,0,0,0.233333,S
25,809,52623,24,4,10,30,1,202,4,0,0,0.5,S
25,809,52625,25,4,10,3,1,212,4,0,0,0.05,S
25,809,52627,26,4,10,14,1,222,4,0,0,0.233333,S
25,809,52629,27,4,10,64,1,232,4,0,0,1.06667,S
25,809,52631,28,5,5,64,0,236,4,0,0,1.06667,S
25,809,52633,29,5,5,3,1,241,4,0,0,0.05,S
25,809,52635,30,5,5,64,0,245,4,0,0,1.06667,S
25,809,52637,31,5,5,64,0,249,4,0,0,1.06667,S
25,809,52639,32,5,5,64,0,253,4,0,0,1.06667,S
25,809,52641,33,5,5,3,1,258,4,0,0,0.05,S
25,809,52643,34,5,5,64,0,262,4,0,0,1.06667,S
25,809,52645,35,5,5,6.5,1,267,4,0,0,0.108333,S
25,809,52647,36,5,5,64,0,271,4,0,0,1.06667,S
25,809,52649,37,5,5,64,0,275,4,0,0,1.06667,S
25,809,52651,38,5,5,30,1,280,4,0,0,0.5,S
25,809,52653,39,5,5,30,1,285,4,0,0,0.5,S
25,809,52655,40,5,5,3,1,290,4,0,0,0.05,S
25,813,52739,41,1,8,30,1,298,4,0,0,0.5,S
25,813,52741,42,1,8,6.5,1,306,4,0,0,0.108333,S
25,813,52743,43,1,8,64,1,314,4,0,0,1.06667,S
25,813,52745,44,1,8,14,1,322,4,0,0,0.233333,S
25,813,52747,45,1,8,30,1,330,4,0,0,0.5,S
25,813,52749,46,1,8,64,1,338,4,0,0,1.06667,S
25,813,52751,47,1,8,30,1,346,4,0,0,0.5,S
25,813,52753,48,1,8,14,1,354,4,0,0,0.233333,S
25,813,52755,49,1,8,30,1,362,4,0,0,0.5,S
25,813,52757,50,1,8,64,1,370,4,0,0,1.06667,S
25,813,52759,51,1,8,14,1,378,4,0,0,0.233333,S
25,813,52761,52,1,8,14,1,386,4,0,0,0.233333,S
25,813,52763,53,1,8,30,1,394,4,0,0,0.5,S
25,813,52765,54,1,8,3,1,402,4,0,0,0.05,S
25,813,52767,55,2,1,30,0,406,4,0,0,0.5,S
25,813,52769,56,3,10,14,1,416,4,0,0,0.233333,S
25,813,52771,57,3,10,14,1,426,4,0,0,0.233333,S
25,813,52773,58,3,10,14,1,436,4,0,0,0.233333,S
25,813,52775,59,3,10,14,1,446,4,0,0,0.233333,S
25,813,52777,60,3,10,6.5,1,456,4,0,0,0.108333,S
25,813,52779,61,3,10,30,1,466,4,0,0,0.5,S
25,813,52781,62,3,10,6.5,1,476,4,0,0,0.108333,S
25,813,52783,63,3,10,3,1,486,4,0,0,0.05,S
25,813,52785,64,3,10,6.5,1,496,4,0,0,0.108333,S
25,813,52787,65,3,10,14,1,506,4,0,0,0.233333,S
25,813,52789,66,3,10,64,1,516,4,0,0,1.06667,S
25,813,52791,67,3,10,64,1,526,4,0,0,1.06667,S
25,813,52793,68,4,2,64,0,530,4,0,0,1.06667,S
25,813,52795,69,5,5,30,0,534,4,0,0,0.5,S
25,813,52797,70,5,5,30,1,539,4,0,0,0.5,S
25,813,52799,71,5,5,64,0,543,4,0,0,1.06667,S
25,813,52801,72,5,5,30,1,548,4,0,0,0.5,S
25,813,52803,73,5,5,64,0,552,4,0,0,1.06667,S
25,813,52805,74,5,5,6.5,1,557,4,0,0,0.108333,S
25,813,52807,75,5,5,30,1,562,4,0,0,0.5,S
25,813,52809,76,5,5,64,0,566,4,0,0,1.06667,S
25,813,52811,77,5,5,6.5,1,571,4,0,0,0.108333,S
25,813,52813,78,5,5,30,1,576,4,0,0,0.5,S
25,813,52815,79,5,5,6.5,1,581,4,0,0,0.108333,S
25,813,52817,80,5,5,64,0,585,4,0,0,1.06667,S
25,1017,61945,1,1,5,30,1,5,4,0,0,0.5,S
25,1017,61947,2,1,5,3,1,10,4,0,0,0.05,S
25,1017,61949,3,1,5,3,1,15,4,0,0,0.05,S
25,1017,61951,4,1,5,64,0,19,4,0,0,1.06667,S
25,1017,61953,5,1,5,30,1,24,4,0,0,0.5,S
25,1017,61955,6,1,5,3,1,29,4,0,0,0.05,S
25,1017,61957,7,1,5,30,1,34,4,0,0,0.5,S
25,1017,61959,8,1,5,6.5,1,39,4,0,0,0.108333,S
25,1017,61961,9,1,5,64,1,44,4,0,0,1.06667,S
25,1017,61963,10,1,5,30,1,49,4,0,0,0.5,S
25,1017,61965,11,1,5,3,1,54,4,0,0,0.05,S
25,1017,61967,12,2,2,30,0,58,4,0,0,0.5,S
25,1017,61969,13,3,10,64,1,68,4,0,0,1.06667,S
25,1017,61971,14,3,10,64,1,78,4,0,0,1.06667,S
25,1017,61973,15,3,10,6.5,1,88,4,0,0,0.108333,S
25,1017,61975,16,3,10,30,1,98,4,0,0,0.5,S
25,1017,61977,17,3,10,64,1,108,4,0,0,1.06667,S
25,1017,61979,18,3,10,6.5,1,118,4,0,0,0.108333,S
25,1017,61981,19,3,10,6.5,1,128,4,0,0,0.108333,S
25,1017,61983,20,3,10,6.5,1,138,4,0,0,0.108333,S
25,1017,61985,21,3,10,6.5,1,148,4,0,0,0.108333,S
25,1017,61987,22,3,10,3,1,158,4,0,0,0.05,S
25,1017,61989,23,3,10,14,1,168,4,0,0,0.233333,S
25,1017,61991,24,3,10,64,1,178,4,0,0,1.06667,S
25,1017,61993,25,3,10,64,1,188,4,0,0,1.06667,S
25,1017,61995,26,3,10,6.5,1,198,4,0,0,0.108333,S
25,1017,61997,27,3,10,14,1,208,4,0,0,0.233333,S
25,1017,61999,28,3,10,3,1,218,4,0,0,0.05,S
25,1017,62001,29,4,1,3,0,222,4,0,0,0.05,S
25,1017,62003,30,5,8,3,1,230,4,0,0,0.05,S
25,1017,62005,31,5,8,14,1,238,4,0,0,0.233333,S
25,1017,62007,32,5,8,3,1,246,4,0,0,0.05,S
25,1017,62009,33,5,8,3,1,254,4,0,0,0.05,S
25,1017,62011,34,5,8,6.5,1,262,4,0,0,0.108333,S
25,1017,62013,35,5,8,3,1,270,4,0,0,0.05,S
25,1017,62015,36,5,8,14,1,278,4,0,0,0.233333,S
25,1017,62017,37,5,8,64,1,286,4,0,0,1.06667,S
25,1017,62019,38,5,8,14,1,294,4,0,0,0.233333,S
25,1017,62021,39,5,8,30,1,302,4,0,0,0.5,S
25,1017,62023,40,5,8,64,1,310,4,0,0,1.06667,S
25,1021,62107,41,1,10,3,1,320,4,0,0,0.05,S
25,1021,62109,42,1,10,6.5,1,330,4,0,0,0.108333,S
25,1021,62111,43,1,10,30,1,340,4,0,0,0.5,S
25,1021,62113,44,1,10,3,1,350,4,0,0,0.05,S
25,1021,62115,45,1,10,6.5,1,360,4,0,0,0.108333,S
25,1021,62117,46,1,10,30,1,370,4,0,0,0.5,S
25,1021,62119,47,1,10,6.5,1,380,4,0,0,0.108333,S
25,1021,62121,48,1,10,64,1,390,4,0,0,1.06667,S
25,1021,62123,49,1,10,30,1,400,4,0,0,0.5,S
25,1021,62125,50,1,10,6.5,1,410,4,0,0,0.108333,S
25,1021,62127,51,1,10,14,1,420,4,0,0,0.233333,S
25,1021,62129,52,2,2,30,0,424,4,0,0,0.5,S
25,1021,62131,53,3,1,3,0,428,4,0,0,0.05,S
25,1021,62133,54,4,5,30,0,432,4,0,0,0.5,S
25,1021,62135,55,4,5,64,0,436,4,0,0,1.06667,S
25,1021,62137,56,4,5,14,1,441,4,0,0,0.233333,S
25,1021,62139,57,4,5,30,1,446,4,0,0,0.5,S
25,1021,62141,58,4,5,64,0,450,4,0,0,1.06667,S
25,1021,62143,59,4,5,30,1,455,4,0,0,0.5,S
25,1021,62145,60,4,5,30,1,460,4,0,0,0.5,S
25,1021,62147,61,4,5,6.5,1,465,4,0,0,0.108333,S
25,1021,62149,62,4,5,30,1,470,4,0,0,0.5,S
25,1021,62151,63,4,5,3,1,475,4,0,0,0.05,S
25,1021,62153,64,4,5,14,1,480,4,0,0,0.233333,S
25,1021,62155,65,4,5,64,0,484,4,0,0,1.06667,S
25,1021,62157,66,4,5,64,0,488,4,0,0,1.06667,S
25,1021,62159,67,4,5,3,1,493,4,0,0,0.05,S
25,1021,62161,68,4,5,3,1,498,4,0,0,0.05,S
25,1021,62163,69,5,8,6.5,1,506,4,0,0,0.108333,S
25,1021,62165,70,5,8,3,1,514,4,0,0,0.05,S
25,1021,62167,71,5,8,14,1,522,4,0,0,0.233333,S
25,1021,62169,72,5,8,14,1,530,4,0,0,0.233333,S
25,1021,62171,73,5,8,30,1,538,4,0,0,0.5,S
25,1021,62173,74,5,8,3,1,546,4,0,0,0.05,S
25,1021,62175,75,5,8,3,1,554,4,0,0,0.05,S
25,1021,62177,76,5,8,14,1,562,4,0,0,0.233333,S
25,1021,62179,77,5,8,64,1,570,4,0,0,1.06667,S
25,1021,62181,78,5,8,3,1,578,4,0,0,0.05,S
25,1021,62183,79,5,8,14,1,586,4,0,0,0.233333,S
25,1021,62185,80,5,8,30,1,594,4,0,0,0.5,S
28,1075,64325,1,1,8,30,1,8,4,0,0,0.5,S
28,1075,64327,2,1,8,3,1,16,4,0,0,0.05,S
28,1075,64329,3,1,8,3,1,24,4,0,0,0.05,S
28,1075,64331,4,1,8,30,0,28,4,0,0,0.5,S
28,1075,64333,5,1,8,14,1,36,4,0,0,0.233333,S
28,1075,64335,6,1,8,64,0,40,4,0,0,1.06667,S
28,1075,64337,7,1,8,64,0,44,4,0,0,1.06667,S
28,1075,64339,8,1,8,6.5,1,52,4,0,0,0.108333,S
28,1075,64341,9,1,8,30,0,56,4,0,0,0.5,S
28,1075,64343,10,1,8,14,0,60,4,0,0,0.233333,S
28,1075,64345,11,1,8,6.5,1,68,4,0,0,0.108333,S
28,1075,64347,12,1,8,6.5,1,76,4,0,0,0.108333,S
28,1075,64349,13,1,8,3,1,84,4,0,0,0.05,S
28,1075,64351,14,1,8,6.5,0,88,4,0,0,0.108333,S
28,1075,64353,15,1,8,14,0,92,4,0,0,0.233333,S
28,1075,64355,16,2,10,6.5,1,102,4,0,0,0.108333,S
28,1075,64357,17,2,10,6.5,1,112,4,0,0,0.108333,S
28,1075,64359,18,2,10,14,0,116,4,0,0,0.233333,S
28,1075,64361,19,2,10,14,0,120,4,0,0,0.233333,S
28,1075,64363,20,2,10,64,0,124,4,0,0,1.06667,S
28,1075,64365,21,2,10,3,1,134,4,0,0,0.05,S
28,1075,64367,22,2,10,14,0,138,4,0,0,0.233333,S
28,1075,64369,23,2,10,6.5,1,148,4,0,0,0.108333,S
28,1075,64371,24,2,10,14,0,152,4,0,0,0.233333,S
28,1075,64373,25,2,10,30,0,156,4,0,0,0.5,S
28,1075,64375,26,2,10,30,0,160,4,0,0,0.5,S
28,1075,64377,27,3,5,14,0,164,4,0,0,0.233333,S
28,1075,64379,28,3,5,64,0,168,4,0,0,1.06667,S
28,1075,64381,29,3,5,6.5,0,172,4,0,0,0.108333,S
28,1075,64383,30,3,5,6.5,0,176,4,0,0,0.108333,S
28,1075,64385,31,3,5,30,0,180,4,0,0,0.5,S
28,1075,64387,32,3,5,14,0,184,4,0,0,0.233333,S
28,1075,64389,33,3,5,3,1,189,4,0,0,0.05,S
28,1075,64391,34,3,5,30,0,193,4,0,0,0.5,S
28,1075,64393,35,3,5,14,0,197,4,0,0,0.233333,S
28,1075,64395,36,3,5,3,1,202,4,0,0,0.05,S
28,1075,64397,37,3,5,6.5,0,206,4,0,0,0.108333,S
28,1075,64399,38,3,5,14,0,210,4,0,0,0.233333,S
28,1075,64401,39,4,1,6.5,0,214,4,0,0,0.108333,S
28,1075,64403,40,5,2,3,0,218,4,0,0,0.05,S
28,1079,64487,41,1,10,3,1,228,4,0,0,0.05,S
28,1079,64489,42,1,10,14,0,232,4,0,0,0.233333,S
28,1079,64491,43,1,10,3,1,242,4,0,0,0.05,S
28,1079,64493,44,1,10,14,0,246,4,0,0,0.233333,S
28,1079,64495,45,1,10,3,1,256,4,0,0,0.05,S
28,1079,64497,46,1,10,6.5,1,266,4,0,0,0.108333,S
28,1079,64499,47,1,10,30,0,270,4,0,0,0.5,S
28,1079,64501,48,1,10,64,NaN,270,4,0,0,1.06667,S
28,1079,64503,49,1,10,64,0,274,4,0,0,1.06667,S
28,1079,64505,50,1,10,14,0,278,4,0,0,0.233333,S
28,1079,64507,51,2,2,64,0,282,4,0,0,1.06667,S
28,1079,64509,52,3,5,14,0,286,4,0,0,0.233333,S
28,1079,64511,53,3,5,3,0,290,4,0,0,0.05,S
28,1079,64513,54,3,5,30,0,294,4,0,0,0.5,S
28,1079,64515,55,3,5,3,1,299,4,0,0,0.05,S
28,1079,64517,56,3,5,6.5,0,303,4,0,0,0.108333,S
28,1079,64519,57,3,5,6.5,0,307,4,0,0,0.108333,S
28,1079,64521,58,3,5,64,NaN,307,4,0,0,1.06667,S
28,1079,64523,59,3,5,64,0,311,4,0,0,1.06667,S
28,1079,64525,60,3,5,64,0,315,4,0,0,1.06667,S
28,1079,64527,61,3,5,3,NaN,315,4,0,0,0.05,S
28,1079,64529,62,3,5,3,0,319,4,0,0,0.05,S
28,1079,64531,63,3,5,30,0,323,4,0,0,0.5,S
28,1079,64533,64,3,5,3,0,327,4,0,0,0.05,S
28,1079,64535,65,3,5,30,NaN,327,4,0,0,0.5,S
28,1079,64537,66,3,5,30,0,331,4,0,0,0.5,S
28,1079,64539,67,3,5,14,0,335,4,0,0,0.233333,S
28,1079,64541,68,3,5,14,0,339,4,0,0,0.233333,S
28,1079,64543,69,3,5,14,0,343,4,0,0,0.233333,S
28,1079,64545,70,4,1,30,0,347,4,0,0,0.5,S
28,1079,64547,71,5,8,30,0,351,4,0,0,0.5,S
28,1079,64549,72,5,8,30,0,355,4,0,0,0.5,S
28,1079,64551,73,5,8,64,0,359,4,0,0,1.06667,S
28,1079,64553,74,5,8,64,0,363,4,0,0,1.06667,S
28,1079,64555,75,5,8,30,0,367,4,0,0,0.5,S
28,1079,64557,76,5,8,3,1,375,4,0,0,0.05,S
28,1079,64559,77,5,8,30,0,379,4,0,0,0.5,S
28,1079,64561,78,5,8,30,0,383,4,0,0,0.5,S
28,1079,64563,79,5,8,64,0,387,4,0,0,1.06667,S
28,1079,64565,80,5,8,6.5,0,391,4,0,0,0.108333,S
28,1079,64567,81,5,8,14,0,395,4,0,0,0.233333,S
28,1079,64569,82,5,8,14,0,399,4,0,0,0.233333,S
28,1079,64571,83,5,8,6.5,1,407,4,0,0,0.108333,S
28,1079,64573,84,5,8,3,1,415,4,0,0,0.05,S
28,1283,73089,1,1,1,30,0,4,4,0,0,0.5,S
28,1283,73091,2,2,10,30,1,14,4,0,0,0.5,S
28,1283,73093,3,2,10,14,1,24,4,0,0,0.233333,S
