subjid,sessid,trialid,trialnum,stage,rewmag,delay,choice,points,smag,sdelay,short_delay,long_delay,treat_ind
58,1909,115449,1,1,1,30,0,4,4,0,0,43200,L
58,1909,115451,2,1,1,30,0,8,4,0,0,43200,L
58,1909,115453,3,2,10,3,0,12,4,0,0,4320,L
58,1909,115455,4,2,10,3,0,16,4,0,0,4320,L
58,1909,115457,5,2,10,6.5,0,20,4,0,0,9360,L
58,1909,115459,6,2,10,64,0,24,4,0,0,92160,L
58,1909,115461,7,2,10,14,0,28,4,0,0,20160,L
58,1909,115463,8,2,10,14,0,32,4,0,0,20160,L
58,1909,115465,9,2,10,14,0,36,4,0,0,20160,L
58,1909,115467,10,2,10,6.5,0,40,4,0,0,9360,L
58,1909,115469,11,2,10,3,0,44,4,0,0,4320,L
58,1909,115471,12,3,5,14,0,48,4,0,0,20160,L
58,1909,115473,13,3,5,64,0,52,4,0,0,92160,L
58,1909,115475,14,3,5,6.5,0,56,4,0,0,9360,L
58,1909,115477,15,3,5,30,0,60,4,0,0,43200,L
58,1909,115479,16,3,5,3,0,64,4,0,0,4320,L
58,1909,115481,17,3,5,64,0,68,4,0,0,92160,L
58,1909,115483,18,3,5,3,0,72,4,0,0,4320,L
58,1909,115485,19,3,5,64,0,76,4,0,0,92160,L
58,1909,115487,20,3,5,30,0,80,4,0,0,43200,L
58,1909,115489,21,3,5,3,0,84,4,0,0,4320,L
58,1909,115491,22,3,5,6.5,0,88,4,0,0,9360,L
58,1909,115493,23,3,5,6.5,0,92,4,0,0,9360,L
58,1909,115495,24,3,5,6.5,0,96,4,0,0,9360,L
58,1909,115497,25,3,5,30,0,100,4,0,0,43200,L
58,1909,115499,26,3,5,30,0,104,4,0,0,43200,L
58,1909,115501,27,4,2,30,0,108,4,0,0,43200,L
58,1909,115503,28,5,8,6.5,0,112,4,0,0,9360,L
58,1909,115505,29,5,8,6.5,0,116,4,0,0,9360,L
58,1909,115507,30,5,8,14,0,120,4,0,0,20160,L
58,1909,115509,31,5,8,64,0,124,4,0,0,92160,L
58,1909,115511,32,5,8,30,0,128,4,0,0,43200,L
58,1909,115513,33,5,8,6.5,0,132,4,0,0,9360,L
58,1909,115515,34,5,8,30,0,136,4,0,0,43200,L
58,1909,115517,35,5,8,14,0,140,4,0,0,20160,L
58,1909,115519,36,5,8,64,0,144,4,0,0,92160,L
58,1909,115521,37,5,8,30,0,148,4,0,0,43200,L
58,1909,115523,38,5,8,14,0,152,4,0,0,20160,L
58,1909,115525,39,5,8,3,1,160,4,0,0,4320,L
58,1909,115527,40,5,8,64,0,164,4,0,0,92160,L
58,1909,115529,41,5,8,14,0,168,4,0,0,20160,L
58,1913,115613,42,1,1,64,0,172,4,0,0,92160,L
58,1913,115615,43,1,1,64,0,176,4,0,0,92160,L
58,1913,115617,44,2,8,30,0,180,4,0,0,43200,L
58,1913,115619,45,2,8,30,0,184,4,0,0,43200,L
58,1913,115621,46,2,8,30,0,188,4,0,0,43200,L
58,1913,115623,47,2,8,3,1,196,4,0,0,4320,L
58,1913,115625,48,2,8,3,1,204,4,0,0,4320,L
58,1913,115627,49,2,8,64,0,208,4,0,0,92160,L
58,1913,115629,50,2,8,6.5,1,216,4,0,0,9360,L
58,1913,115631,51,2,8,64,0,220,4,0,0,92160,L
58,1913,115633,52,2,8,30,0,224,4,0,0,43200,L
58,1913,115635,53,2,8,64,0,228,4,0,0,92160,L
58,1913,115637,54,2,8,3,1,236,4,0,0,4320,L
58,1913,115639,55,2,8,3,1,244,4,0,0,4320,L
58,1913,115641,56,2,8,14,0,248,4,0,0,20160,L
58,1913,115643,57,2,8,6.5,0,252,4,0,0,9360,L
58,1913,115645,58,3,10,64,0,256,4,0,0,92160,L
58,1913,115647,59,3,10,14,0,260,4,0,0,20160,L
58,1913,115649,60,3,10,3,1,270,4,0,0,4320,L
58,1913,115651,61,3,10,6.5,1,280,4,0,0,9360,L
58,1913,115653,62,3,10,30,0,284,4,0,0,43200,L
58,1913,115655,63,3,10,14,1,294,4,0,0,20160,L
58,1913,115657,64,3,10,64,0,298,4,0,0,92160,L
58,1913,115659,65,3,10,6.5,1,308,4,0,0,9360,L
58,1913,115661,66,3,10,6.5,1,318,4,0,0,9360,L
58,1913,115663,67,3,10,3,1,328,4,0,0,4320,L
58,1913,115665,68,3,10,14,0,332,4,0,0,20160,L
58,1913,115667,69,3,10,3,1,342,4,0,0,4320,L
58,1913,115669,70,4,5,14,0,346,4,0,0,20160,L
58,1913,115671,71,4,5,64,0,350,4,0,0,92160,L
58,1913,115673,72,4,5,3,0,354,4,0,0,4320,L
58,1913,115675,73,4,5,64,0,358,4,0,0,92160,L
58,1913,115677,74,4,5,64,0,362,4,0,0,92160,L
58,1913,115679,75,4,5,30,0,366,4,0,0,43200,L
58,1913,115681,76,4,5,64,0,370,4,0,0,92160,L
58,1913,115683,77,4,5,6.5,0,374,4,0,0,9360,L
58,1913,115685,78,4,5,64,0,378,4,0,0,92160,L
58,1913,115687,79,4,5,6.5,0,382,4,0,0,9360,L
58,1913,115689,80,4,5,64,0,386,4,0,0,92160,L
58,1913,115691,81,4,5,14,0,390,4,0,0,20160,L
58,1913,115693,82,5,2,6.5,0,394,4,0,0,9360,L
58,2139,124933,1,1,10,64,0,4,4,0,0,92160,L
58,2139,124935,2,1,10,14,1,14,4,0,0,20160,L
58,2139,124937,3,1,10,14,1,24,4,0,0,20160,L
58,2139,124939,4,1,10,6.5,1,34,4,0,0,9360,L
58,2139,124941,5,1,10,64,0,38,4,0,0,92160,L
58,2139,124943,6,1,10,64,0,42,4,0,0,92160,L
58,2139,124945,7,1,10,3,1,52,4,0,0,4320,L
58,2139,124947,8,1,10,3,1,62,4,0,0,4320,L
58,2139,124949,9,1,10,3,1,72,4,0,0,4320,L
58,2139,124951,10,1,10,64,0,76,4,0,0,92160,L
58,2139,124953,11,1,10,3,1,86,4,0,0,4320,L
58,2139,124955,12,1,10,14,0,90,4,0,0,20160,L
58,2139,124957,13,1,10,30,0,94,4,0,0,43200,L
58,2139,124959,14,1,10,3,1,104,4,0,0,4320,L
58,2139,124961,15,1,10,64,0,108,4,0,0,92160,L
58,2139,124963,16,2,5,6.5,0,112,4,0,0,9360,L
58,2139,124965,17,2,5,3,1,117,4,0,0,4320,L
58,2139,124967,18,2,5,6.5,0,121,4,0,0,9360,L
58,2139,124969,19,2,5,3,1,126,4,0,0,4320,L
58,2139,124971,20,2,5,14,0,130,4,0,0,20160,L
58,2139,124973,21,2,5,30,0,134,4,0,0,43200,L
58,2139,124975,22,2,5,14,0,138,4,0,0,20160,L
58,2139,124977,23,2,5,14,0,142,4,0,0,20160,L
58,2139,124979,24,2,5,30,0,146,4,0,0,43200,L
58,2139,124981,25,2,5,64,0,150,4,0,0,92160,L
58,2139,124983,26,2,5,3,1,155,4,0,0,4320,L
58,2139,124985,27,3,2,30,0,159,4,0,0,43200,L
58,2139,124987,28,4,1,64,0,163,4,0,0,92160,L
58,2139,124989,29,5,8,64,0,167,4,0,0,92160,L
58,2139,124991,30,5,8,64,0,171,4,0,0,92160,L
58,2139,124993,31,5,8,30,0,175,4,0,0,43200,L
58,2139,124995,32,5,8,30,0,179,4,0,0,43200,L
58,2139,124997,33,5,8,64,0,183,4,0,0,92160,L
58,2139,124999,34,5,8,14,1,191,4,0,0,20160,L
58,2139,125001,35,5,8,3,1,199,4,0,0,4320,L
58,2139,125003,36,5,8,6.5,1,207,4,0,0,9360,L
58,2139,125005,37,5,8,64,0,211,4,0,0,92160,L
58,2139,125007,38,5,8,3,1,219,4,0,0,4320,L
58,2139,125009,39,5,8,64,0,223,4,0,0,92160,L
58,2139,125011,40,5,8,30,0,227,4,0,0,43200,L
58,2143,125093,41,1,10,3,1,237,4,0,0,4320,L
58,2143,125095,42,1,10,3,1,247,4,0,0,4320,L
58,2143,125097,43,1,10,6.5,1,257,4,0,0,9360,L
58,2143,125099,44,1,10,3,1,267,4,0,0,4320,L
58,2143,125101,45,1,10,14,0,271,4,0,0,20160,L
58,2143,125103,46,1,10,64,0,275,4,0,0,92160,L
58,2143,125105,47,1,10,64,0,279,4,0,0,92160,L
58,2143,125107,48,1,10,64,0,283,4,0,0,92160,L
58,2143,125109,49,1,10,30,0,287,4,0,0,43200,L
58,2143,125111,50,1,10,6.5,1,297,4,0,0,9360,L
58,2143,125113,51,1,10,3,1,307,4,0,0,4320,L
58,2143,125115,52,1,10,64,0,311,4,0,0,92160,L
58,2143,125117,53,1,10,14,0,315,4,0,0,20160,L
58,2143,125119,54,2,8,6.5,1,323,4,0,0,9360,L
58,2143,125121,55,2,8,14,1,331,4,0,0,20160,L
58,2143,125123,56,2,8,64,0,335,4,0,0,92160,L
58,2143,125125,57,2,8,6.5,1,343,4,0,0,9360,L
58,2143,125127,58,2,8,64,0,347,4,0,0,92160,L
58,2143,125129,59,2,8,64,0,351,4,0,0,92160,L
58,2143,125131,60,2,8,6.5,1,359,4,0,0,9360,L
58,2143,125133,61,2,8,14,0,363,4,0,0,20160,L
58,2143,125135,62,2,8,30,0,367,4,0,0,43200,L
58,2143,125137,63,2,8,30,0,371,4,0,0,43200,L
58,2143,125139,64,2,8,30,0,375,4,0,0,43200,L
58,2143,125141,65,3,5,30,0,379,4,0,0,43200,L
58,2143,125143,66,3,5,14,0,383,4,0,0,20160,L
58,2143,125145,67,3,5,30,0,387,4,0,0,43200,L
58,2143,125147,68,3,5,3,1,392,4,0,0,4320,L
58,2143,125149,69,3,5,14,0,396,4,0,0,20160,L
58,2143,125151,70,3,5,14,0,400,4,0,0,20160,L
58,2143,125153,71,3,5,30,0,404,4,0,0,43200,L
58,2143,125155,72,3,5,64,0,408,4,0,0,92160,L
58,2143,125157,73,3,5,6.5,1,413,4,0,0,9360,L
58,2143,125159,74,3,5,6.5,1,418,4,0,0,9360,L
58,2143,125161,75,3,5,6.5,1,423,4,0,0,9360,L
58,2143,125163,76,3,5,6.5,1,428,4,0,0,9360,L
58,2143,125165,77,3,5,3,1,433,4,0,0,4320,L
58,2143,125167,78,3,5,3,1,438,4,0,0,4320,L
58,2143,125169,79,4,1,6.5,0,442,4,0,0,9360,L
58,2143,125171,80,5,2,30,0,446,4,0,0,43200,L
59,1187,69145,1,1,8,30,1,8,4,0,0,43200,L
59,1187,69147,2,1,8,64,1,16,4,0,0,92160,L
59,1187,69149,3,1,8,64,1,24,4,0,0,92160,L
59,1187,69151,4,1,8,14,1,32,4,0,0,20160,L
59,1187,69153,5,1,8,3,1,40,4,0,0,4320,L
59,1187,69155,6,1,8,14,1,48,4,0,0,20160,L
59,1187,69157,7,1,8,30,1,56,4,0,0,43200,L
59,1187,69159,8,1,8,3,1,64,4,0,0,4320,L
59,1187,69161,9,1,8,64,1,72,4,0,0,92160,L
59,1187,69163,10,1,8,3,1,80,4,0,0,4320,L
59,1187,69165,11,1,8,64,0,84,4,0,0,92160,L
59,1187,69167,12,1,8,14,1,92,4,0,0,20160,L
59,1187,69169,13,1,8,14,1,100,4,0,0,20160,L
59,1187,69171,14,1,8,14,1,108,4,0,0,20160,L
59,1187,69173,15,2,5,14,0,112,4,0,0,20160,L
59,1187,69175,16,2,5,6.5,1,117,4,0,0,9360,L
59,1187,69177,17,2,5,30,0,121,4,0,0,43200,L
59,1187,69179,18,2,5,30,0,125,4,0,0,43200,L
59,1187,69181,19,2,5,3,1,130,4,0,0,4320,L
59,1187,69183,20,2,5,3,1,135,4,0,0,4320,L
59,1187,69185,21,2,5,3,1,140,4,0,0,4320,L
59,1187,69187,22,2,5,30,0,144,4,0,0,43200,L
59,1187,69189,23,2,5,6.5,1,149,4,0,0,9360,L
59,1187,69191,24,2,5,14,0,153,4,0,0,20160,L
59,1187,69193,25,2,5,3,1,158,4,0,0,4320,L
59,1187,69195,26,2,5,3,1,163,4,0,0,4320,L
59,1187,69197,27,3,10,3,1,173,4,0,0,4320,L
59,1187,69199,28,3,10,64,0,177,4,0,0,92160,L
59,1187,69201,29,3,10,64,0,181,4,0,0,92160,L
59,1187,69203,30,3,10,6.5,1,191,4,0,0,9360,L
59,1187,69205,31,3,10,64,0,195,4,0,0,92160,L
59,1187,69207,32,3,10,14,1,205,4,0,0,20160,L
59,1187,69209,33,3,10,30,1,215,4,0,0,43200,L
59,1187,69211,34,3,10,30,1,225,4,0,0,43200,L
59,1187,69213,35,3,10,14,1,235,4,0,0,20160,L
59,1187,69215,36,3,10,6.5,1,245,4,0,0,9360,L
59,1187,69217,37,3,10,14,1,255,4,0,0,20160,L
59,1187,69219,38,3,10,64,0,259,4,0,0,92160,L
59,1187,69221,39,4,1,6.5,0,263,4,0,0,9360,L
59,1187,69223,40,4,1,64,0,267,4,0,0,92160,L
59,1187,69225,41,5,2,6.5,0,271,4,0,0,9360,L
59,1191,69307,42,1,2,30,0,275,4,0,0,43200,L
59,1191,69309,43,2,5,14,0,279,4,0,0,20160,L
59,1191,69311,44,2,5,30,0,283,4,0,0,43200,L
59,1191,69313,45,2,5,64,0,287,4,0,0,92160,L
59,1191,69315,46,2,5,6.5,0,291,4,0,0,9360,L
59,1191,69317,47,2,5,30,0,295,4,0,0,43200,L
59,1191,69319,48,2,5,3,1,300,4,0,0,4320,L
59,1191,69321,49,2,5,6.5,0,304,4,0,0,9360,L
59,1191,69323,50,2,5,6.5,0,308,4,0,0,9360,L
59,1191,69325,51,2,5,14,0,312,4,0,0,20160,L
59,1191,69327,52,2,5,3,0,316,4,0,0,4320,L
59,1191,69329,53,2,5,14,0,320,4,0,0,20160,L
59,1191,69331,54,2,5,64,0,324,4,0,0,92160,L
59,1191,69333,55,2,5,14,0,328,4,0,0,20160,L
59,1191,69335,56,2,5,30,0,332,4,0,0,43200,L
59,1191,69337,57,2,5,14,0,336,4,0,0,20160,L
59,1191,69339,58,3,10,3,1,346,4,0,0,4320,L
59,1191,69341,59,3,10,6.5,1,356,4,0,0,9360,L
59,1191,69343,60,3,10,14,1,366,4,0,0,20160,L
59,1191,69345,61,3,10,14,1,376,4,0,0,20160,L
59,1191,69347,62,3,10,64,0,380,4,0,0,92160,L
59,1191,69349,63,3,10,6.5,1,390,4,0,0,9360,L
59,1191,69351,64,3,10,3,1,400,4,0,0,4320,L
59,1191,69353,65,3,10,14,1,410,4,0,0,20160,L
59,1191,69355,66,3,10,14,1,420,4,0,0,20160,L
59,1191,69357,67,4,8,6.5,0,424,4,0,0,9360,L
59,1191,69359,68,4,8,64,0,428,4,0,0,92160,L
59,1191,69361,69,4,8,64,0,432,4,0,0,92160,L
59,1191,69363,70,4,8,64,0,436,4,0,0,92160,L
59,1191,69365,71,4,8,14,0,440,4,0,0,20160,L
59,1191,69367,72,4,8,14,0,444,4,0,0,20160,L
59,1191,69369,73,4,8,6.5,1,452,4,0,0,9360,L
59,1191,69371,74,4,8,14,0,456,4,0,0,20160,L
59,1191,69373,75,4,8,30,0,460,4,0,0,43200,L
59,1191,69375,76,4,8,64,0,464,4,0,0,92160,L
59,1191,69377,77,4,8,30,0,468,4,0,0,43200,L
59,1191,69379,78,4,8,14,0,472,4,0,0,20160,L
59,1191,69381,79,4,8,3,0,476,4,0,0,4320,L
59,1191,69383,80,4,8,64,0,480,4,0,0,92160,L
59,1191,69385,81,5,1,3,0,484,4,0,0,4320,L
59,1275,72757,1,1,2,64,0,4,4,0,0,92160,L
59,1275,72759,2,2,10,6.5,1,14,4,0,0,9360,L
59,1275,72761,3,2,10,3,1,24,4,0,0,4320,L
59,1275,72763,4,2,10,64,0,28,4,0,0,92160,L
59,1275,72765,5,2,10,14,1,38,4,0,0,20160,L
59,1275,72767,6,2,10,64,0,42,4,0,0,92160,L
59,1275,72769,7,2,10,14,1,52,4,0,0,20160,L
59,1275,72771,8,2,10,64,0,56,4,0,0,92160,L
59,1275,72773,9,2,10,64,0,60,4,0,0,92160,L
59,1275,72775,10,2,10,14,1,70,4,0,0,20160,L
59,1275,72777,11,2,10,14,1,80,4,0,0,20160,L
59,1275,72779,12,2,10,64,0,84,4,0,0,92160,L
59,1275,72781,13,2,10,3,1,94,4,0,0,4320,L
59,1275,72783,14,2,10,30,0,98,4,0,0,43200,L
59,1275,72785,15,3,1,6.5,0,102,4,0,0,9360,L
59,1275,72787,16,4,5,6.5,0,106,4,0,0,9360,L
59,1275,72789,17,4,5,30,0,110,4,0,0,43200,L
59,1275,72791,18,4,5,64,0,114,4,0,0,92160,L
59,1275,72793,19,4,5,14,0,118,4,0,0,20160,L
59,1275,72795,20,4,5,14,0,122,4,0,0,20160,L
59,1275,72797,21,4,5,14,0,126,4,0,0,20160,L
59,1275,72799,22,4,5,6.5,0,130,4,0,0,9360,L
59,1275,72801,23,4,5,64,0,134,4,0,0,92160,L
59,1275,72803,24,4,5,6.5,0,138,4,0,0,9360,L
59,1275,72805,25,4,5,6.5,0,142,4,0,0,9360,L
59,1275,72807,26,4,5,3,1,147,4,0,0,4320,L
59,1275,72809,27,4,5,64,0,151,4,0,0,92160,L
59,1275,72811,28,5,8,30,0,155,4,0,0,43200,L
59,1275,72813,29,5,8,6.5,0,159,4,0,0,9360,L
59,1275,72815,30,5,8,3,1,167,4,0,0,4320,L
59,1275,72817,31,5,8,6.5,0,171,4,0,0,9360,L
59,1275,72819,32,5,8,14,0,175,4,0,0,20160,L
59,1275,72821,33,5,8,6.5,0,179,4,0,0,9360,L
59,1275,72823,34,5,8,14,0,183,4,0,0,20160,L
59,1275,72825,35,5,8,3,1,191,4,0,0,4320,L
59,1275,72827,36,5,8,3,1,199,4,0,0,4320,L
59,1275,72829,37,5,8,14,0,203,4,0,0,20160,L
59,1275,72831,38,5,8,3,1,211,4,0,0,4320,L
59,1275,72833,39,5,8,14,0,215,4,0,0,20160,L
59,1275,72835,40,5,8,3,1,223,4,0,0,4320,L
59,1279,72917,41,1,2,64,0,227,4,0,0,92160,L
59,1279,72919,42,2,10,30,0,231,4,0,0,43200,L
59,1279,72921,43,2,10,14,1,241,4,0,0,20160,L
59,1279,72923,44,2,10,14,1,251,4,0,0,20160,L
59,1279,72925,45,2,10,64,0,255,4,0,0,92160,L
59,1279,72927,46,2,10,6.5,1,265,4,0,0,9360,L
59,1279,72929,47,2,10,6.5,1,275,4,0,0,9360,L
59,1279,72931,48,2,10,30,0,279,4,0,0,43200,L
59,1279,72933,49,2,10,14,0,283,4,0,0,20160,L
59,1279,72935,50,2,10,30,0,287,4,0,0,43200,L
59,1279,72937,51,2,10,14,0,291,4,0,0,20160,L
59,1279,72939,52,3,8,3,1,299,4,0,0,4320,L
59,1279,72941,53,3,8,14,0,303,4,0,0,20160,L
59,1279,72943,54,3,8,64,0,307,4,0,0,92160,L
59,1279,72945,55,3,8,64,0,311,4,0,0,92160,L
59,1279,72947,56,3,8,64,0,315,4,0,0,92160,L
59,1279,72949,57,3,8,14,0,319,4,0,0,20160,L
59,1279,72951,58,3,8,30,0,323,4,0,0,43200,L
59,1279,72953,59,3,8,3,1,331,4,0,0,4320,L
59,1279,72955,60,3,8,64,0,335,4,0,0,92160,L
59,1279,72957,61,3,8,6.5,0,339,4,0,0,9360,L
59,1279,72959,62,3,8,64,0,343,4,0,0,92160,L
59,1279,72961,63,3,8,64,0,347,4,0,0,92160,L
59,1279,72963,64,3,8,6.5,1,355,4,0,0,9360,L
59,1279,72965,65,3,8,30,0,359,4,0,0,43200,L
59,1279,72967,66,3,8,6.5,1,367,4,0,0,9360,L
59,1279,72969,67,4,5,14,1,372,4,0,0,20160,L
59,1279,72971,68,4,5,3,0,376,4,0,0,4320,L
59,1279,72973,69,4,5,3,0,380,4,0,0,4320,L
59,1279,72975,70,4,5,3,0,384,4,0,0,4320,L
59,1279,72977,71,4,5,6.5,0,388,4,0,0,9360,L
59,1279,72979,72,4,5,30,0,392,4,0,0,43200,L
59,1279,72981,73,4,5,14,0,396,4,0,0,20160,L
59,1279,72983,74,4,5,14,0,400,4,0,0,20160,L
59,1279,72985,75,4,5,14,0,404,4,0,0,20160,L
59,1279,72987,76,4,5,14,0,408,4,0,0,20160,L
59,1279,72989,77,4,5,64,0,412,4,0,0,92160,L
59,1279,72991,78,4,5,14,0,416,4,0,0,20160,L
59,1279,72993,79,4,5,30,0,420,4,0,0,43200,L
59,1279,72995,80,5,1,6.5,0,424,4,0,0,9360,L
59,1279,72997,81,5,1,64,0,428,4,0,0,92160,L
60,2029,120365,1,1,8,3,1,8,4,0,0,4320,L
60,2029,120367,2,1,8,6.5,1,16,4,0,0,9360,L
60,2029,120369,3,1,8,6.5,1,24,4,0,0,9360,L
60,2029,120371,4,1,8,6.5,1,32,4,0,0,9360,L
60,2029,120373,5,1,8,30,1,40,4,0,0,43200,L
60,2029,120375,6,1,8,30,1,48,4,0,0,43200,L
60,2029,120377,7,1,8,64,1,56,4,0,0,92160,L
60,2029,120379,8,1,8,30,1,64,4,0,0,43200,L
60,2029,120381,9,1,8,3,1,72,4,0,0,4320,L
60,2029,120383,10,1,8,6.5,1,80,4,0,0,9360,L
60,2029,120385,11,1,8,3,1,88,4,0,0,4320,L
60,2029,120387,12,1,8,30,1,96,4,0,0,43200,L
60,2029,120389,13,1,8,14,1,104,4,0,0,20160,L
60,2029,120391,14,1,8,14,1,112,4,0,0,20160,L
60,2029,120393,15,2,2,30,0,116,4,0,0,43200,L
60,2029,120395,16,3,10,30,1,126,4,0,0,43200,L
60,2029,120397,17,3,10,64,1,136,4,0,0,92160,L
60,2029,120399,18,3,10,30,1,146,4,0,0,43200,L
60,2029,120401,19,3,10,6.5,1,156,4,0,0,9360,L
60,2029,120403,20,3,10,14,1,166,4,0,0,20160,L
60,2029,120405,21,3,10,14,1,176,4,0,0,20160,L
60,2029,120407,22,3,10,14,1,186,4,0,0,20160,L
60,2029,120409,23,3,10,3,1,196,4,0,0,4320,L
60,2029,120411,24,3,10,6.5,1,206,4,0,0,9360,L
60,2029,120413,25,3,10,30,1,216,4,0,0,43200,L
60,2029,120415,26,3,10,30,1,226,4,0,0,43200,L
60,2029,120417,27,3,10,6.5,1,236,4,0,0,9360,L
60,2029,120419,28,3,10,64,1,246,4,0,0,92160,L
60,2029,120421,29,4,1,64,0,250,4,0,0,92160,L
60,2029,120423,30,4,1,64,0,254,4,0,0,92160,L
60,2029,120425,31,5,5,30,1,259,4,0,0,43200,L
60,2029,120427,32,5,5,3,1,264,4,0,0,4320,L
60,2029,120429,33,5,5,6.5,1,269,4,0,0,9360,L
60,2029,120431,34,5,5,3,1,274,4,0,0,4320,L
60,2029,120433,35,5,5,6.5,1,279,4,0,0,9360,L
60,2029,120435,36,5,5,30,1,284,4,0,0,43200,L
60,2029,120437,37,5,5,14,0,288,4,0,0,20160,L
60,2029,120439,38,5,5,3,1,293,4,0,0,4320,L
60,2029,120441,39,5,5,30,0,297,4,0,0,43200,L
60,2029,120443,40,5,5,3,1,302,4,0,0,4320,L
60,2029,120445,41,5,5,30,0,306,4,0,0,43200,L
60,2033,120527,42,1,1,30,0,310,4,0,0,43200,L
60,2033,120529,43,2,5,30,1,315,4,0,0,43200,L
60,2033,120531,44,2,5,6.5,1,320,4,0,0,9360,L
60,2033,120533,45,2,5,6.5,1,325,4,0,0,9360,L
60,2033,120535,46,2,5,3,1,330,4,0,0,4320,L
60,2033,120537,47,2,5,64,0,334,4,0,0,92160,L
60,2033,120539,48,2,5,6.5,1,339,4,0,0,9360,L
60,2033,120541,49,2,5,14,1,344,4,0,0,20160,L
60,2033,120543,50,2,5,6.5,1,349,4,0,0,9360,L
60,2033,120545,51,2,5,30,1,354,4,0,0,43200,L
60,2033,120547,52,2,5,6.5,1,359,4,0,0,9360,L
60,2033,120549,53,2,5,6.5,1,364,4,0,0,9360,L
60,2033,120551,54,2,5,64,0,368,4,0,0,92160,L
60,2033,120553,55,2,5,6.5,1,373,4,0,0,9360,L
60,2033,120555,56,2,5,30,0,377,4,0,0,43200,L
60,2033,120557,57,2,5,64,0,381,4,0,0,92160,L
60,2033,120559,58,3,8,6.5,1,389,4,0,0,9360,L
60,2033,120561,59,3,8,3,1,397,4,0,0,4320,L
60,2033,120563,60,3,8,3,1,405,4,0,0,4320,L
60,2033,120565,61,3,8,14,1,413,4,0,0,20160,L
60,2033,120567,62,3,8,6.5,1,421,4,0,0,9360,L
60,2033,120569,63,3,8,3,1,429,4,0,0,4320,L
60,2033,120571,64,3,8,3,1,437,4,0,0,4320,L
60,2033,120573,65,3,8,30,1,445,4,0,0,43200,L
60,2033,120575,66,3,8,3,1,453,4,0,0,4320,L
60,2033,120577,67,3,8,14,1,461,4,0,0,20160,L
60,2033,120579,68,3,8,64,1,469,4,0,0,92160,L
60,2033,120581,69,3,8,14,1,477,4,0,0,20160,L
60,2033,120583,70,3,8,64,1,485,4,0,0,92160,L
60,2033,120585,71,4,2,30,0,489,4,0,0,43200,L
60,2033,120587,72,5,10,6.5,1,499,4,0,0,9360,L
60,2033,120589,73,5,10,14,1,509,4,0,0,20160,L
60,2033,120591,74,5,10,14,1,519,4,0,0,20160,L
60,2033,120593,75,5,10,3,1,529,4,0,0,4320,L
60,2033,120595,76,5,10,6.5,1,539,4,0,0,9360,L
60,2033,120597,77,5,10,3,1,549,4,0,0,4320,L
60,2033,120599,78,5,10,64,1,559,4,0,0,92160,L
60,2033,120601,79,5,10,6.5,1,569,4,0,0,9360,L
60,2033,120603,80,5,10,3,1,579,4,0,0,4320,L
60,2033,120605,81,5,10,14,1,589,4,0,0,20160,L
60,2265,129949,1,1,5,3,0,4,4,0,NaN,NaN,L
60,2265,129951,2,1,5,64,0,8,4,0,NaN,NaN,L
60,2265,129953,3,1,5,3,0,12,4,0,NaN,NaN,L
60,2265,129955,4,1,5,3,0,16,4,0,NaN,NaN,L
60,2265,129957,5,1,5,6.5,0,20,4,0,NaN,NaN,L
60,2265,129959,6,1,5,64,0,24,4,0,NaN,NaN,L
60,2265,129961,7,1,5,6.5,0,28,4,0,NaN,NaN,L
60,2265,129963,8,1,5,3,0,32,4,0,NaN,NaN,L
60,2265,129965,9,1,5,64,0,36,4,0,NaN,NaN,L
60,2265,129967,10,1,5,6.5,0,40,4,0,NaN,NaN,L
60,2265,129969,11,1,5,64,0,44,4,0,NaN,NaN,L
60,2265,129971,12,1,5,3,0,48,4,0,NaN,NaN,L
60,2265,129973,13,1,5,14,0,52,4,0,NaN,NaN,L
60,2265,129975,14,1,5,30,0,56,4,0,NaN,NaN,L
60,2265,129977,15,2,2,3,0,60,4,0,NaN,NaN,L
60,2265,129979,16,3,10,14,1,70,4,0,NaN,NaN,L
60,2265,129981,17,3,10,6.5,1,80,4,0,NaN,NaN,L
60,2265,129983,18,3,10,14,1,90,4,0,NaN,NaN,L
60,2265,129985,19,3,10,30,1,100,4,0,NaN,NaN,L
60,2265,129987,20,3,10,6.5,1,110,4,0,NaN,NaN,L
60,2265,129989,21,3,10,14,1,120,4,0,NaN,NaN,L
60,2265,129991,22,3,10,14,1,130,4,0,NaN,NaN,L
60,2265,129993,23,3,10,14,1,140,4,0,NaN,NaN,L
60,2265,129995,24,3,10,30,1,150,4,0,NaN,NaN,L
60,2265,129997,25,3,10,64,1,160,4,0,NaN,NaN,L
60,2265,129999,26,3,10,64,1,170,4,0,NaN,NaN,L
60,2265,130001,27,4,1,6.5,0,174,4,0,NaN,NaN,L
60,2265,130003,28,4,1,3,0,178,4,0,NaN,NaN,L
60,2265,130005,29,5,8,14,0,182,4,0,NaN,NaN,L
60,2265,130007,30,5,8,14,0,186,4,0,NaN,NaN,L
60,2265,130009,31,5,8,6.5,0,190,4,0,NaN,NaN,L
60,2265,130011,32,5,8,64,0,194,4,0,NaN,NaN,L
60,2265,130013,33,5,8,30,0,198,4,0,NaN,NaN,L
60,2265,130015,34,5,8,3,0,202,4,0,NaN,NaN,L
60,2265,130017,35,5,8,3,0,206,4,0,NaN,NaN,L
